Event ID	Event Date	Event Type	Event Mode	Event Intensity	Quad Code	Contexts	Actor Name	Actor Country	Actor COW	Primary Actor Sector	Actor Sectors	Actor Title	Actor Name Raw	Wikipedia Actor ID	Recipient Name	Recipient Country	Recipient COW	Primary Recipient Sector	Recipient Sectors	Recipient Title	Recipient Name Raw	Wikipedia Recipient ID	Placename	City	District	Province	Country	Latitude	Longitude	GeoNames ID	Raw Placename	Feature Type	Source	Publication Date	Story People	Story Organizations	Story Locations	Language	Version
20230930-5170-386ff6d5b6b1_MOBILIZE	2023-09-30	MOBILIZE	None	-5.50	MATERIAL CONFLICT	intelligence 	Kremlin	Russia	365	None	None	No code identified, but country found	Kremlin	Kremlin	Richard Wagner	Germany	260	None	None	No code identified, but country found	Wagner PMC	Richard Wagner	None	None	None	None	None	None	None	None	Ukraine	None	РБК-Украина	2023-09-30	Putin | Wagner | Vladimir Putin | Andrei Troshev | Troshev | Yevkurov | Yunus - Bek Yevkurov | Yevgeny Prigozhin 	Defense | Wagner | the British Ministry of Defense | the Ministry of Defense | RBC - Ukraine | Kremlin | PMC 	Moscow | Republic of Korea | Russian Federation 	Russian	NGEC_coder-Vers001-b1-Run-001
20230930-5291-009e524e61f1_THREATEN_arrest	2023-09-30	THREATEN	arrest	-3.50	VERBAL CONFLICT	None	None	India	750	None	None	None	India	None	None	None	None	None	None	None	Hardeep Singh Nijjar	None	None	None	None	None	None	None	None	None	diplomats	None	Reuters News	2023-09-30	Trudeau | Justin Trudeau | Hardeep Singh Nijjar | Nijjar | Sentokh Singh 	Khalistan | Indian High Commission 	Ottawa | Surrey | Khāristān | Republic of India | New Delhi | British Columbia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-5291-009e524e61f1_PROTEST	2023-09-30	PROTEST	None	-5.00	MATERIAL CONFLICT	None	None	None	None	None	None	None	Sentokh Singh	None	None	India	750	GOV	GOV	high commission	Indian High Commission	None	Ottawa	Ottawa	Ottawa	Ontario	CAN	45.41117	-75.69812	6094817	Ottawa	PPLC	Reuters News	2023-09-30	Trudeau | Justin Trudeau | Hardeep Singh Nijjar | Nijjar | Sentokh Singh 	Khalistan | Indian High Commission 	Ottawa | Surrey | Khāristān | Republic of India | New Delhi | British Columbia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-5291-009e524e61f1_SANCTION	2023-09-30	SANCTION	None	-6.00	MATERIAL CONFLICT	None	None	India	750	None	None	None	India	None	None	None	None	GOV	GOV	diplomat	diplomats	None	Ottawa	Ottawa	Ottawa	Ontario	CAN	45.41117	-75.69812	6094817	Ottawa	PPLC	Reuters News	2023-09-30	Trudeau | Justin Trudeau | Hardeep Singh Nijjar | Nijjar | Sentokh Singh 	Khalistan | Indian High Commission 	Ottawa | Surrey | Khāristān | Republic of India | New Delhi | British Columbia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-5699-af11e2992b2b_AID	2023-09-30	AID	NA	10.00	MATERIAL COOPERATION	None	None	None	None	UNK	UNK	region	All our regions	None	Donbas; Novorossiya	Ukraine; Russia	369; 365	UNK; None	UNK; None	region; No code identified, but country found	Donbas; Novorossiya	Donbas; Novorossiya	None	None	None	None	None	None	None	None	Zaporozhye; Kherson	None	Interfax: Russia & CIS General Newswire	2023-09-30	Putin | Vladimir Putin 	None	Russian Federation | Novorossiya | Donets Basin 	English	NGEC_coder-Vers001-b1-Run-001
20230930-6146-3fda012f1069_AGREE	2023-09-30	AGREE	NA	2.50	VERBAL COOPERATION	intelligence 	None; None	Philippines; Canada	840; 20	None; None	None; None	None; None	Philippines; Canada	None; None	None; None	Philippines; Canada	840; 20	None; None	None; None	None; None	Philippines; Canada	None; None	Ottawa	Ottawa	Ottawa	Ontario	CAN	45.41117	-75.69812	6094817	Ottawa	PPLC	PNA (Philippines News Agency)	2023-09-30	David Hartman | Hartman 	None	Ottawa | Canada | Republic of the Philippines | Manila 	English	NGEC_coder-Vers001-b1-Run-001
20230930-6832-009e524e61f1_THREATEN_arrest	2023-09-30	THREATEN	arrest	-3.50	VERBAL CONFLICT	None	None	India	750	None	None	None	India	None	None	None	None	None	None	None	Hardeep Singh Nijjar	None	None	None	None	None	None	None	None	None	diplomats	None	Reuters News	2023-09-30	Trudeau | Justin Trudeau | Hardeep Singh Nijjar | Nijjar | Sentokh Singh 	Khalistan | Indian High Commission 	Ottawa | Surrey | Khāristān | Republic of India | New Delhi | British Columbia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-6832-009e524e61f1_PROTEST	2023-09-30	PROTEST	None	-5.00	MATERIAL CONFLICT	None	None	None	None	None	None	None	Sentokh Singh	None	None	India	750	GOV	GOV	high commission	Indian High Commission	None	Ottawa	Ottawa	Ottawa	Ontario	CAN	45.41117	-75.69812	6094817	Ottawa	PPLC	Reuters News	2023-09-30	Trudeau | Justin Trudeau | Hardeep Singh Nijjar | Nijjar | Sentokh Singh 	Khalistan | Indian High Commission 	Ottawa | Surrey | Khāristān | Republic of India | New Delhi | British Columbia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-6832-009e524e61f1_SANCTION	2023-09-30	SANCTION	None	-6.00	MATERIAL CONFLICT	None	None	India	750	None	None	None	India	None	None	None	None	GOV	GOV	diplomat	diplomats	None	Ottawa	Ottawa	Ottawa	Ontario	CAN	45.41117	-75.69812	6094817	Ottawa	PPLC	Reuters News	2023-09-30	Trudeau | Justin Trudeau | Hardeep Singh Nijjar | Nijjar | Sentokh Singh 	Khalistan | Indian High Commission 	Ottawa | Surrey | Khāristān | Republic of India | New Delhi | British Columbia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-7718-78eb03ebe7b1_CONSULT_phone	2023-09-30	CONSULT	phone	1.50	VERBAL COOPERATION	diplomatic | technology 	Shavkat Mirziyoyev; Olaf Scholz	Uzbekistan; Germany	704; 260	GOV; GOV	GOV; GOV	president; chancellor	Uzbek President Shavkat Mirziyoyev; German Chancellor Olaf Scholz	Shavkat Mirziyoyev; Olaf Scholz	None	None	None	None	None	None	None	None	Berlin	Berlin	None	Berlin	DEU	52.52437	13.41053	2950159	Berlin	PPLC	BBC Monitoring Central Asia	2023-09-30	Shavkat Mirziyoyev | Olaf Scholz 	CLAAS | Linde | Knauf | BBC Monitoring | Papenburg | Henkel | Deutsche Kabel | Volkswagen | Aurubis | Siemens | MAN 	Federal Republic of Germany | Berlin | Republic of Uzbekistan 	English	NGEC_coder-Vers001-b1-Run-001
20230930-8344-e12ac342b211_CONSULT	2023-09-30	CONSULT	None	2.50	VERBAL COOPERATION	None	Yoon Suk-yeol	South Korea	732	GOV	GOV	president	Yoon Suk Yeol	Yoon Suk-yeol	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	SEOUL	None	Yonhap English News	2023-09-30	Yoon Suk Yeol | Yoon | SEOUL 	Yonhap | the Jungbu Fire Station | the Seoul Jungbu Police Station 	Seoul 	English	NGEC_coder-Vers001-b1-Run-001
20230930-8593-9cb3e35d9a98_REQUEST_change	2023-09-30	REQUEST	change	-1.00	VERBAL CONFLICT	None	Volodymyr Zelenskyy	Ukraine	369	GOV	GOV	president	Volodymyr Zelenskiy	Volodymyr Zelenskyy	None	None	None	None	None	None	None	None	Kyiv	Kyiv	None	Kyiv City	UKR	50.45466	30.5238	703448	Kyiv	PPLC	Reuters News	2023-09-30	Volodymyr Zelenskiy | Zelenskiy 	None	Russian Federation | Ukraine | Kyiv 	English	NGEC_coder-Vers001-b1-Run-001
20230930-8593-9cb3e35d9a98_REQUEST_yield	2023-09-30	REQUEST	yield	-1.00	VERBAL CONFLICT	None	Volodymyr Zelenskyy	Ukraine	369	GOV	GOV	president	Volodymyr Zelenskiy	Volodymyr Zelenskyy	Kyiv	Ukraine	369	GOV	GOV	capital city	Kyiv	Kyiv	None	None	None	None	None	None	None	None	Saturday	None	Reuters News	2023-09-30	Volodymyr Zelenskiy | Zelenskiy 	None	Russian Federation | Ukraine | Kyiv 	English	NGEC_coder-Vers001-b1-Run-001
20230930-9078-16d36b9b9ab6_THREATEN_restrict	2023-09-30	THREATEN	restrict	-3.00	VERBAL CONFLICT	None	None	Russia	365	None	None	None	Russia	None	None	None	None	None	None	None	None	None	Ukraine	None	None	None	UKR	49.0	32.0	690791	Ukraine	PCLI	Al Jazeera English	2023-09-30	Putin | Vladimir Putin 	NATO 	Vinnytsya | România | Russian Federation | Ukraine 	English	NGEC_coder-Vers001-b1-Run-001
20230930-9078-16d36b9b9ab6_THREATEN_territory	2023-09-30	THREATEN	territory	-4.00	VERBAL CONFLICT	None	None	Russia	365	None	None	None	Russia	None	None	Ukraine	369	None	None	None	Ukraine	None	Vinnytsya	Vinnytsya	Vinnytsya Raion	Vinnytsya Oblast	UKR	49.2322	28.46871	689558	Vinnytsia	PPLA	Al Jazeera English	2023-09-30	Putin | Vladimir Putin 	NATO 	Vinnytsya | România | Russian Federation | Ukraine 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0079-2107857a14ae_RETREAT	2023-09-30	RETREAT	None	6.50	MATERIAL COOPERATION	military | territory 	None	Russia	365	MIL	MIL	ground forces	Russian forces	None	None	United States	2	None	None	None	US	None	None	None	None	None	None	None	None	None	Zaporozhye Region	None	World Service Wire	2023-09-30	None	the Russian Defense Ministry 	Verbove | Four Points By Sheraton Zaporozhye | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0174-3e7456eed7fb_RETREAT_withdraw	2023-09-30	RETREAT	withdraw	8.00	MATERIAL COOPERATION	military 	None	Russia	365	MIL	MIL	ground forces	Russian forces	None	None	Ukraine	369	PRE	PRE	region	Donetsk area	None	Donetsk	Donetsk	None	Donetsk Oblast	UKR	48.023	37.80224	709717	Donetsk	PPLA	World Service Wire	2023-09-30	None	the Russian Defense Ministry | the Defense Ministry 	Bohdanivka | Republic of Korea | Vodyane | Democratic People’s Republic of Korea | Kurdiumivka | Klyshchiivka | Khimik | Donetsk | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0174-3e7456eed7fb_ASSAULT_destroy	2023-09-30	ASSAULT	destroy	-8.50	MATERIAL CONFLICT	military 	None	Russia	365	MIL	MIL	ground forces	Russian forces	None	None	Ukraine	369	MIL	MIL	armed troops	Ukrainian troops	None	Donetsk	Donetsk	None	Donetsk Oblast	UKR	48.023	37.80224	709717	Donetsk area	PPLA	World Service Wire	2023-09-30	None	the Russian Defense Ministry | the Defense Ministry 	Bohdanivka | Republic of Korea | Vodyane | Democratic People’s Republic of Korea | Kurdiumivka | Klyshchiivka | Khimik | Donetsk | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0174-3e7456eed7fb_ASSAULT_cleansing	2023-09-30	ASSAULT	cleansing	-10.00	MATERIAL CONFLICT	military 	None	Russia	365	MIL	MIL	ground forces	Russian forces	None	None	Ukraine	369	None	None	None	Ukrainian	None	Donetsk	Donetsk	None	Donetsk Oblast	UKR	48.023	37.80224	709717	Donetsk area	PPLA	World Service Wire	2023-09-30	None	the Russian Defense Ministry | the Defense Ministry 	Bohdanivka | Republic of Korea | Vodyane | Democratic People’s Republic of Korea | Kurdiumivka | Klyshchiivka | Khimik | Donetsk | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-0474-af4e0c992354_COERCE_seize	2023-09-30	COERCE	seize	-7.00	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	None	None	None	None	None	None	None	Macau	Macau	None	None	MAC	22.20056	113.54611	1821274	Macau	PPLC	香港01网 (简体)	2023-09-30	None	the Criminal Department of the Hong Kong Police 	Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-0474-af4e0c992354_COERCE_restrict	2023-09-30	COERCE	restrict	-7.00	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Tuesday to Thursday ( 26th to 28th )	None	香港01网 (简体)	2023-09-30	None	the Criminal Department of the Hong Kong Police 	Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-0474-af4e0c992354_COERCE_censor	2023-09-30	COERCE	censor	-6.50	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	Hong Kong SAR China	None	CVL	CVL	individuals	Hong Kong people	None	None	None	None	None	None	None	None	None	Kong; Macao	None	香港01网 (简体)	2023-09-30	None	the Criminal Department of the Hong Kong Police 	Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-0474-af4e0c992354_COERCE_arrest	2023-09-30	COERCE	arrest	-7.00	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	Hong Kong SAR China	None	CVL	CVL	individuals	Hong Kong people	None	Macau	Macau	None	None	MAC	22.20056	113.54611	1821274	Macau	PPLC	香港01网 (简体)	2023-09-30	None	the Criminal Department of the Hong Kong Police 	Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-0847-888f0c6ea9e0_THREATEN_territory	2023-09-30	THREATEN	territory	-4.00	VERBAL CONFLICT	terrorism 	None	Russia	365	None	None	None	Russia	None	None; None	Ukraine; Ukraine	369; 369	GOV; None	GOV | BUS; None	central bank; None	central Ukraine; southern Ukraine	None; None	None	None	None	None	None	None	None	None	central Ukraine; southern Ukraine	None	Asharq Alawsat	2023-09-30	Natalia Hominiuk 	the Ukrainian Air Force | The Southern Military Command | UN | the Southern Command | Reuters 	Odeska Oblast | Danube River | Dayton | Moscow | Russian Federation | Mykolayiv | Black Sea | Odessa | Ukraine 	Arabic	NGEC_coder-Vers001-b1-Run-001
20230930-0977-bbc0a8b9a5fc_CONSULT	2023-09-30	CONSULT	None	2.50	VERBAL COOPERATION	human_security | environment 	Kyriakos Mitsotakis	Greece	350	GOV	GOV	prime minister	Kyriakos Mitsotakis	Kyriakos Mitsotakis	Christos Stasinopoulos; None; None; Lefteris Sakellariou; None; None; None	Greece; None; None; Greece; None; None; None	350; None; None; 350; None; None; None	CVL; CVL; LEG; CVL; None; None; GOV	CVL; CVL; LEG; CVL; None; None; GOV	singer; individuals; diet; football player; None; None; development council	Christos Triantopoulos; others; Food; Minister Lefteris Avgenakis; Yiannis Bratakos; Akis Skertsos; Development	Christos Stasinopoulos; None; None; Lefteris Sakellariou; None; None; None	Santikos Mansion	None	Nomós Magnisías	Thessaly	GRC	39.2833	23.1833	6528862	Maximos Mansion	HTL	Athens News Agency	2023-09-30	Yiannis Bratakos | Kyriakos Mitsotakis | Christos Triantopoulos | Lefteris Avgenakis | Akis Skertsos 	State | Agricultural Development & Food Minister 	Santikos Mansion | Hellenic Republic | Thessaly 	English	NGEC_coder-Vers001-b1-Run-001
20230930-1112-156bcbc3c592_ACCUSE	2023-09-30	ACCUSE	None	-3.00	VERBAL CONFLICT	territory 	Bashar al-Assad	Syria	652	GOV	GOV	president	Syrian President Bashar Al - Assad	Bashar al-Assad	None	United States	2	REB	REB	liberation forces	US occupation forces	None	None	None	None	None	None	None	None	None	Northeast Syria	None	FARS News Agency	2023-09-30	Bashar Al - Assad | Assad 	CGTN 	Syrian Arab Republic | People’s Republic of China | Tehran | Washington | United States 	English	NGEC_coder-Vers001-b1-Run-001
20230930-2822-89966b63f2fa_REQUEST_meet	2023-09-30	REQUEST	meet	0.00	VERBAL CONFLICT	None	None	India	750	None	None	None	India	None	None	United Kingdom	200	GOV	GOV	authorities	U.K. authorities	None	Glasgow	Glasgow	Glasgow City	Scotland	GBR	55.86515	-4.25763	2648579	Glasgow	PPLA2	DW English	2023-09-30	Justin Trudeau | Hardeep Singh Nijjar | Vikram Doraiswami | Nijjar 	Instagram 	Ottawa | United Kingdom of Great Britain and Northern Ireland | Republic of India | Scotland | Glasgow | New Delhi | British Columbia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-4608-aaebae48cc9b_COERCE_arrest	2023-09-30	COERCE	arrest	-7.00	MATERIAL CONFLICT	repression | political_institutions | legal 	Valdres District Court	Norway	385	JUD	JUD	court	Khatai District Court	Valdres District Court	None	None	None	CRM	CRM	maffia	Afiyaddin Mammadov	None	None	None	None	None	None	None	None	None	near his home	None	Turan Information Agency	2023-09-30	Afiyaddin Mammadov | Mammadov 	the Baku Court of Appeal | the Khatai District Court | Working Platform | BCA 	Nūrān 	English	NGEC_coder-Vers001-b1-Run-001
20230930-7907-bbc0a8b9a5fc_CONSULT	2023-09-30	CONSULT	None	2.50	VERBAL COOPERATION	human_security | environment 	None	None	None	None	None	None	None	None	Kyriakos Mitsotakis	Greece	350	GOV	GOV	prime minister	Kyriakos Mitsotakis	Kyriakos Mitsotakis	Santikos Mansion	None	Nomós Magnisías	Thessaly	GRC	39.2833	23.1833	6528862	Maximos Mansion	HTL	Athens News Agency	2023-09-30	Yiannis Bratakos | Elias | Kyriakos Mitsotakis | Christos Triantopoulos | Lefteris Avgenakis | Akis Skertsos 	State | Agricultural Development & Food Minister 	Santikos Mansion | Hellenic Republic | Thessaly 	English	NGEC_coder-Vers001-b1-Run-001
20230930-8643-b5e527c78863_THREATEN	2023-09-30	THREATEN	None	-3.50	VERBAL CONFLICT	None	None	None	None	BUS	BUS	manufacturer	head of the European manufacturer	None	None	Australia	900	BUS	BUS	aerospace	Australian aerospace support workers	None	None	None	None	None	None	None	None	None	Australian	None	Australian Broadcasting Corporation News	2023-09-30	Aloccio 	None	Whitsunday Islands | Kingdom of Norway | Kingdom of Sweden | Commonwealth of Australia 	English	NGEC_coder-Vers001-b1-Run-001
20230930-9590-206c0b42330c_REQUEST_meet	2023-09-30	REQUEST	meet	0.00	VERBAL CONFLICT	None	None; None	United States; Ecuador	2; 130	None; None	None; None	None; None	United States; Ecuador	None; None	None; None	United States; Ecuador	2; 130	None; None	None; None	None; None	United States; Ecuador	None; None	None	None	None	None	None	None	None	None	United States; Ecuador	None	Folha de São Paulo	2023-09-30	António Guterres 	UN | the Security Council | the Haitian National Police | non - UN 	People’s Republic of China | Central Africa | Russian Federation | Republic of Kenya | Republic of Haiti | Federative Republic of Brazil | Republic of Ecuador | United States 	Portuguese	NGEC_coder-Vers001-b1-Run-001
20230930-9754-f184c0aac968_COERCE_seize	2023-09-30	COERCE	seize	-7.00	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	None	None	None	None	None	None	None	Macau	Macau	None	None	MAC	22.20056	113.54611	1821274	Macau	PPLC	香港01网 (简体)	2023-09-30	None	the Criminal Department of the Hong Kong Police 	People’s Republic of China | Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-9754-f184c0aac968_COERCE_restrict	2023-09-30	COERCE	restrict	-7.00	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	Hong Kong SAR China	None	CVL	CVL	individuals	Hong Kong people	None	None	None	None	None	None	None	None	None	Kong; Macao	None	香港01网 (简体)	2023-09-30	None	the Criminal Department of the Hong Kong Police 	People’s Republic of China | Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-9754-f184c0aac968_COERCE_censor	2023-09-30	COERCE	censor	-6.50	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	Hong Kong SAR China	None	CVL	CVL	individuals	Hong Kong people	None	None	None	None	None	None	None	None	None	Kong; Macao	None	香港01网 (简体)	2023-09-30	None	the Criminal Department of the Hong Kong Police 	People’s Republic of China | Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-9754-f184c0aac968_COERCE_arrest	2023-09-30	COERCE	arrest	-7.00	MATERIAL CONFLICT	legal | rights_freedoms 	Kong, Shandong; Mação	None; Portugal	None; 235	CVL; CVL	CVL; CVL	settlement; city	Kong; Macao	Kong, Shandong; Mação	None	Hong Kong SAR China	None	CVL	CVL	individuals	Hong Kong people	None	Macau	Macau	None	None	MAC	22.20056	113.54611	1821274	Macau	PPLC	香港01网 (简体)	2023-09-30	None	the Criminal Department of the Hong Kong Police 	People’s Republic of China | Hong Kong | Macau 	Chinese	NGEC_coder-Vers001-b1-Run-001
20230930-0167-b7d4818f1877_ACCUSE	2023-09-30	ACCUSE	None	-3.00	VERBAL CONFLICT	None	Dmitry Medvedev	Russia	365	GOV	GOV	secretary of security council	Dmitry Medvedev	Dmitry Medvedev	Moscow	Russia	365	GOV	GOV	capital city	Moscow	Moscow	Ukraine	None	None	None	UKR	49.0	32.0	690791	Ukraine	PCLI	Agence France Presse	2023-09-30	Vladimir Putin | Medvedev | Dmitry Medvedev 	Kremlin | Security Council 	Kherson | Kyiv | Zaporizhzhia | Moscow | Russian Federation | Donetska Oblast | Fatherland Church | Luhansk | Ukraine 	English	NGEC_coder-Vers001-b1-Run-001
